score,group,threshold,split,cell_type,drug,dose
3.1543574,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.658333,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.6276484,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.036978662,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.6144738,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.61198825,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.9546204,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
4.926752,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.9394643,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.75154823,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.4736345,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-5.002543,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.43995512,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.2438235,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.8364124,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.5503025,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.7186127,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.5721159,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.3943615,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.9752188,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.1731632,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.2852767,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.8226372,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.45024627,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.7580006,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.0476985,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-10.863997,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-5.6950483,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.7879262,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.2967005,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.760746,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
4.018374,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.9482136,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.421527,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.1947995,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.2233138,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.6412385,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.010749,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.5754569,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.6283941,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-5.3318615,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.8544543,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.1369376,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.15719485,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.1253157,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-8.70623,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.3450282,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.6798499,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.353628,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.92401755,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-7.0675917,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.004699528,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.6361675,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.027344,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.2474895,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.9132912,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.12851691,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.962885,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.51534873,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.0266771,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.113091,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
