model,split,row_type,group,n_groups,sinkhorn_de,centered_sinkhorn_de,variance_log_mae_de
DiffCRISP,split,group,T regulatory cells_Midostaurin,1,3.2208621501922607,2.27628231048584,0.07127949595451355
DiffCRISP,split,group,T regulatory cells_MometasoneFuroate,1,2.571662425994873,0.8200129270553589,0.03549567237496376
DiffCRISP,split,group,T regulatory cells_MubritinibTAK165,1,4.529648780822754,1.922970175743103,0.060974374413490295
DiffCRISP,split,group,T regulatory cells_Navitoclax,1,0.45054489374160767,0.2535642385482788,0.009432965889573097
DiffCRISP,split,group,T regulatory cells_Nefazodone,1,0.7949591875076294,0.32723504304885864,0.013092858716845512
DiffCRISP,split,group,T regulatory cells_Nilotinib,1,10.439770698547363,4.014614105224609,0.10578977316617966
DiffCRISP,split,group,T regulatory cells_ODemethylatedAdapalene,1,0.7367459535598755,0.2730891704559326,0.013200371526181698
DiffCRISP,split,group,T regulatory cells_OSI930,1,2.8323538303375244,0.5471489429473877,0.019789408892393112
DiffCRISP,split,group,T regulatory cells_OprozomibONX0912,1,59.86994171142578,50.56377029418945,0.7963609099388123
DiffCRISP,split,group,T regulatory cells_Oxybenzone,1,1.4459635019302368,0.8646121025085449,0.026501299813389778
DiffCRISP,split,group,T regulatory cells_PD0325901,1,4.332714080810547,1.1724215745925903,0.0381685271859169
DiffCRISP,split,group,T regulatory cells_PF03814735,1,12.26180648803711,4.883740425109863,0.13757094740867615
DiffCRISP,split,group,T regulatory cells_PF04691502,1,27.937000274658203,6.730190277099609,0.21809685230255127
DiffCRISP,split,group,T regulatory cells_PRT062607,1,11.655496597290039,4.083115577697754,0.140472874045372
DiffCRISP,split,group,T regulatory cells_Palbociclib,1,2.9605066776275635,1.904120683670044,0.04440123215317726
DiffCRISP,split,group,T regulatory cells_Penfluridol,1,3.3699076175689697,1.0254590511322021,0.0337616503238678
DiffCRISP,split,group,T regulatory cells_Perhexiline,1,2.633244514465332,1.5771746635437012,0.03809955716133118
DiffCRISP,split,group,T regulatory cells_Phenylbutazone,1,4.26657247543335,3.544131278991699,0.039998408406972885
DiffCRISP,split,group,T regulatory cells_PitavastatinCalcium,1,6.40693473815918,2.2745206356048584,0.08694086968898773
DiffCRISP,split,group,T regulatory cells_Pomalidomide,1,1.4075391292572021,0.9956703782081604,0.019726691767573357
DiffCRISP,split,group,T regulatory cells_PorcnInhibitorIII,1,2.0611233711242676,1.0827765464782715,0.03636714071035385
DiffCRISP,split,group,T regulatory cells_Prednisolone,1,10.328710556030273,2.5346455574035645,0.05912192910909653
DiffCRISP,split,group,T regulatory cells_Protriptyline,1,0.36535850167274475,0.13222792744636536,0.00545879639685154
DiffCRISP,split,group,T regulatory cells_Quizartinib,1,9.322311401367188,2.0692477226257324,0.07716891914606094
DiffCRISP,split,group,T regulatory cells_R428,1,2.211203098297119,0.7592282295227051,0.029698772355914116
DiffCRISP,split,group,T regulatory cells_RG7090,1,2.8586742877960205,0.9464694857597351,0.03095540963113308
DiffCRISP,split,group,T regulatory cells_RG7112,1,1.7556499242782593,1.2908066511154175,0.0310288667678833
DiffCRISP,split,group,T regulatory cells_RN486,1,1.0662567615509033,0.4712721109390259,0.014766130596399307
DiffCRISP,split,group,T regulatory cells_RVX208,1,0.6596875190734863,0.23066926002502441,0.009312165901064873
DiffCRISP,split,group,T regulatory cells_Raloxifene,1,8.733989715576172,2.411024570465088,0.08379070460796356
DiffCRISP,split,group,T regulatory cells_Resminostat,1,17.448623657226562,3.9396755695343018,0.1391003578901291
DiffCRISP,split,group,T regulatory cells_Ricolinostat,1,1.3971922397613525,0.8810926675796509,0.02721293456852436
DiffCRISP,split,group,T regulatory cells_Riociguat,1,0.6676108837127686,0.1182016134262085,0.006800138857215643
DiffCRISP,split,group,T regulatory cells_Ruxolitinib,1,23.945865631103516,5.492438793182373,0.18724052608013153
DiffCRISP,split,group,T regulatory cells_SB525334,1,0.34581440687179565,0.11553101986646652,0.004814614541828632
DiffCRISP,split,group,T regulatory cells_SCH58261,1,2.8326621055603027,1.0157310962677002,0.03943484649062157
DiffCRISP,split,group,T regulatory cells_SLx2119,1,2.714332342147827,0.7062418460845947,0.027701539918780327
DiffCRISP,split,group,T regulatory cells_STK219801,1,0.6340124607086182,0.1281307488679886,0.005752606317400932
DiffCRISP,split,group,T regulatory cells_Saracatinib,1,7.527291297912598,3.5174508094787598,0.09867392480373383
DiffCRISP,split,group,T regulatory cells_Selumetinib,1,0.6622635722160339,0.2346215546131134,0.00953333918005228
DiffCRISP,split,group,T regulatory cells_Sgccbp30,1,0.8898985981941223,0.3498435616493225,0.014009684324264526
DiffCRISP,split,group,T regulatory cells_Sunitinib,1,2.019932270050049,1.1155784130096436,0.025510897859930992
DiffCRISP,split,group,T regulatory cells_TGX221,1,1.1071934700012207,0.4892791211605072,0.015781661495566368
DiffCRISP,split,group,T regulatory cells_TIE2KinaseInhibitor,1,1.3138245344161987,1.0246847867965698,0.026563329622149467
DiffCRISP,split,group,T regulatory cells_TLHRAS26,1,1.1357369422912598,0.43161606788635254,0.014409210532903671
DiffCRISP,split,group,T regulatory cells_TPCA1,1,23.025341033935547,6.5879364013671875,0.2129562348127365
DiffCRISP,split,group,T regulatory cells_TR14035,1,3.3063900470733643,1.4000121355056763,0.048375073820352554
DiffCRISP,split,group,T regulatory cells_Tacalcitol,1,3.0134987831115723,1.2959359884262085,0.03608247637748718
DiffCRISP,split,group,T regulatory cells_Tamatinib,1,12.215970993041992,4.449169158935547,0.15565907955169678
DiffCRISP,split,group,T regulatory cells_Tipifarnib,1,8.307145118713379,2.530153274536133,0.07196425646543503
DiffCRISP,split,group,T regulatory cells_Tivantinib,1,1.9491584300994873,0.8647508025169373,0.02838282287120819
DiffCRISP,split,group,T regulatory cells_Tivozanib,1,0.1966976523399353,0.08792930841445923,0.004131418652832508
DiffCRISP,split,group,T regulatory cells_Topotecan,1,1.3652660846710205,0.7107683420181274,0.024837899953126907
DiffCRISP,split,group,T regulatory cells_Tosedostat,1,6.661460876464844,1.8621290922164917,0.06987525522708893
DiffCRISP,split,group,T regulatory cells_Trametinib,1,1.0043883323669434,0.5590165257453918,0.02096700854599476
DiffCRISP,split,group,T regulatory cells_UNIIBXU45ZH6LI,1,25.582548141479492,5.353686332702637,0.17700935900211334
DiffCRISP,split,group,T regulatory cells_Vandetanib,1,0.9316128492355347,0.49557116627693176,0.01820208691060543
DiffCRISP,split,group,T regulatory cells_Vanoxerine,1,0.9356107711791992,0.3206316828727722,0.012819276191294193
DiffCRISP,split,group,T regulatory cells_Vardenafil,1,1.5494110584259033,1.0004346370697021,0.0294796172529459
DiffCRISP,split,group,T regulatory cells_YK4279,1,1.3989704847335815,0.4634440541267395,0.018129266798496246
DiffCRISP,split,split_mean,ALL,154,14.286651756275784,5.099561924429296,0.09589891820275165
DiffCRISP,split2,group,B cells_Belinostat,1,69.32992553710938,48.838748931884766,0.6391999125480652
DiffCRISP,split2,group,B cells_CHIR99021,1,5.243161201477051,4.391377925872803,0.09899374097585678
DiffCRISP,split2,group,B cells_Crizotinib,1,49.61256408691406,46.48532485961914,0.5483448505401611
DiffCRISP,split2,group,B cells_Dabrafenib,1,101.88954162597656,95.1790771484375,0.9436632394790649
DiffCRISP,split2,group,B cells_Dactolisib,1,56.316490173339844,41.882328033447266,0.4936615824699402
DiffCRISP,split2,group,B cells_Foretinib,1,59.869354248046875,51.732765197753906,0.6553466320037842
DiffCRISP,split2,group,B cells_Idelalisib,1,43.678558349609375,32.325645446777344,0.41622257232666016
DiffCRISP,split2,group,B cells_LDN193189,1,0.08138890564441681,0.039478302001953125,0.0017639707075431943
DiffCRISP,split2,group,B cells_Linagliptin,1,0.9966686367988586,0.9244264364242554,0.021451011300086975
DiffCRISP,split2,group,B cells_ODemethylatedAdapalene,1,27.985132217407227,22.428157806396484,0.2535816431045532
DiffCRISP,split2,group,B cells_Palbociclib,1,18.598745346069336,17.901477813720703,0.21754135191440582
DiffCRISP,split2,group,B cells_Penfluridol,1,0.18942517042160034,0.06242802366614342,0.004232028033584356
DiffCRISP,split2,group,B cells_PorcnInhibitorIII,1,1.7413039207458496,1.1117463111877441,0.028530700132250786
DiffCRISP,split2,group,B cells_R428,1,56.50830078125,35.3040657043457,0.42603665590286255
DiffCRISP,split2,group,T cells CD4+_59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine,1,52.19261932373047,50.5424919128418,0.5508714914321899
DiffCRISP,split2,group,T cells CD4+_ABT199GDC0199,1,2.5104475021362305,2.241298198699951,0.047320377081632614
DiffCRISP,split2,group,T cells CD4+_ABT737,1,4.7846574783325195,4.184635162353516,0.0852295383810997
DiffCRISP,split2,group,T cells CD4+_AMD070hydrochloride,1,32.925323486328125,32.284339904785156,0.30211541056632996
DiffCRISP,split2,group,T cells CD4+_AT13387,1,78.26944732666016,66.74769592285156,0.8226167559623718
DiffCRISP,split2,group,T cells CD4+_AT7867,1,66.67339324951172,63.604270935058594,0.7049129605293274
DiffCRISP,split2,group,T cells CD4+_AVL292,1,48.91215515136719,46.90920639038086,0.5497431755065918
DiffCRISP,split2,group,T cells CD4+_AZ628,1,61.37355041503906,59.07058334350586,0.6643223762512207
DiffCRISP,split2,group,T cells CD4+_AZD3514,1,13.83740234375,11.8246488571167,0.21061870455741882
DiffCRISP,split2,group,T cells CD4+_AZD4547,1,3.372084617614746,2.8118462562561035,0.04645578935742378
DiffCRISP,split2,group,T cells CD4+_AZD8330,1,39.406253814697266,37.356689453125,0.4552467465400696
DiffCRISP,split2,group,T cells CD4+_Alogliptin,1,20.152984619140625,19.605098724365234,0.19971218705177307
DiffCRISP,split2,group,T cells CD4+_Alvocidib,1,12.0074462890625,2.1646485328674316,0.0804605782032013
DiffCRISP,split2,group,T cells CD4+_Amiodarone,1,3.4144883155822754,2.5847184658050537,0.06036079302430153
DiffCRISP,split2,group,T cells CD4+_Atorvastatin,1,22.80929946899414,21.86551284790039,0.2707584798336029
DiffCRISP,split2,group,T cells CD4+_Azacitidine,1,15.05997085571289,14.479196548461914,0.16690406203269958
DiffCRISP,split2,group,T cells CD4+_BAY613606,1,92.376708984375,79.40122985839844,0.7366423010826111
DiffCRISP,split2,group,T cells CD4+_BAY872243,1,35.05278396606445,32.57968521118164,0.46373119950294495
DiffCRISP,split2,group,T cells CD4+_BID1870,1,41.18122863769531,38.04376220703125,0.3110180199146271
DiffCRISP,split2,group,T cells CD4+_BMS265246,1,49.65110397338867,47.03430938720703,0.5559431314468384
DiffCRISP,split2,group,T cells CD4+_BMS387032,1,0.2908914089202881,0.15990228950977325,0.0035666830372065306
DiffCRISP,split2,group,T cells CD4+_BMS536924,1,38.59009552001953,37.34532165527344,0.47398674488067627
DiffCRISP,split2,group,T cells CD4+_BMS777607,1,66.21026611328125,65.15138244628906,0.5901744961738586
DiffCRISP,split2,group,T cells CD4+_BX912,1,41.735504150390625,39.35917282104492,0.4721091389656067
DiffCRISP,split2,group,T cells CD4+_Belinostat,1,41.87586975097656,32.07722091674805,0.42341548204421997
DiffCRISP,split2,group,T cells CD4+_Bosutinib,1,51.807472229003906,45.490474700927734,0.5588143467903137
DiffCRISP,split2,group,T cells CD4+_Buspirone,1,9.1220703125,8.507686614990234,0.07110269367694855
DiffCRISP,split2,group,T cells CD4+_CC401,1,20.852373123168945,20.29304313659668,0.28203511238098145
DiffCRISP,split2,group,T cells CD4+_CEP18770Delanzomib,1,69.23216247558594,55.652099609375,0.754891574382782
DiffCRISP,split2,group,T cells CD4+_CEP37440,1,40.842445373535156,39.32415008544922,0.42378562688827515
DiffCRISP,split2,group,T cells CD4+_CGM097,1,128.5353240966797,23.353271484375,0.26226741075515747
DiffCRISP,split2,group,T cells CD4+_CGP60474,1,6.750311851501465,1.6668775081634521,0.06390979886054993
DiffCRISP,split2,group,T cells CD4+_CHIR99021,1,12.265159606933594,10.173437118530273,0.18834885954856873
DiffCRISP,split2,group,T cells CD4+_Cabozantinib,1,55.53497314453125,51.452667236328125,0.5214263200759888
DiffCRISP,split2,group,T cells CD4+_Canertinib,1,68.35777282714844,61.679527282714844,0.637869119644165
DiffCRISP,split2,group,T cells CD4+_Ceritinib,1,26.735740661621094,25.71535873413086,0.26947036385536194
DiffCRISP,split2,group,T cells CD4+_Chlorpheniramine,1,61.10770034790039,59.839599609375,0.48558753728866577
DiffCRISP,split2,group,T cells CD4+_Clemastine,1,47.511138916015625,46.237369537353516,0.5018430948257446
DiffCRISP,split2,group,T cells CD4+_Clomipramine,1,41.76342010498047,39.42804718017578,0.5014499425888062
DiffCRISP,split2,group,T cells CD4+_Clotrimazole,1,16.577529907226562,15.845556259155273,0.19035528600215912
DiffCRISP,split2,group,T cells CD4+_Colchicine,1,26.457345962524414,18.928369522094727,0.2436734139919281
DiffCRISP,split2,group,T cells CD4+_Colforsin,1,34.08940124511719,32.76239776611328,0.2877175211906433
DiffCRISP,split2,group,T cells CD4+_Crizotinib,1,52.33671569824219,50.639686584472656,0.5484875440597534
DiffCRISP,split2,group,T cells CD4+_Dabrafenib,1,81.92222595214844,78.01065063476562,0.6373540759086609
DiffCRISP,split2,group,T cells CD4+_Dactolisib,1,54.4859733581543,44.268917083740234,0.5190386176109314
DiffCRISP,split2,group,T cells CD4+_Dasatinib,1,55.88044738769531,52.955772399902344,0.6893951296806335
DiffCRISP,split2,group,T cells CD4+_Decitabine,1,9.513330459594727,9.04470443725586,0.10761196166276932
DiffCRISP,split2,group,T cells CD4+_Defactinib,1,15.977181434631348,14.168331146240234,0.2412201464176178
DiffCRISP,split2,group,T cells CD4+_Desloratadine,1,27.766902923583984,26.661563873291016,0.3110174834728241
DiffCRISP,split2,group,T cells CD4+_Disulfiram,1,17.830656051635742,16.906328201293945,0.1790718138217926
DiffCRISP,split2,group,T cells CD4+_Dovitinib,1,30.67459487915039,27.822593688964844,0.37184470891952515
DiffCRISP,split2,group,T cells CD4+_Doxorubicin,1,98.82002258300781,85.73027038574219,0.8880627155303955
DiffCRISP,split2,group,T cells CD4+_FK866,1,29.744190216064453,23.163246154785156,0.31762415170669556
DiffCRISP,split2,group,T cells CD4+_Flutamide,1,0.0333293080329895,0.03162868320941925,0.0013374134432524443
DiffCRISP,split2,group,T cells CD4+_Foretinib,1,60.44743347167969,58.241233825683594,0.6936303973197937
DiffCRISP,split2,group,T cells CD4+_GLPG0634,1,49.66857147216797,47.3292236328125,0.6332992315292358
DiffCRISP,split2,group,T cells CD4+_GO6976,1,110.54010009765625,91.69743347167969,0.7553032040596008
DiffCRISP,split2,group,T cells CD4+_GSK1070916,1,33.168846130371094,32.299407958984375,0.36777201294898987
DiffCRISP,split2,group,T cells CD4+_GSK256066,1,38.00928497314453,33.563621520996094,0.3450925350189209
DiffCRISP,split2,group,T cells CD4+_GW843682X,1,22.583106994628906,21.5299129486084,0.2834375500679016
DiffCRISP,split2,group,T cells CD4+_GanetespibSTA9090,1,80.17015075683594,53.54175567626953,0.7187017798423767
DiffCRISP,split2,group,T cells CD4+_HMN214,1,118.59941101074219,96.72907257080078,0.7571064233779907
DiffCRISP,split2,group,T cells CD4+_HYDROXYUREA,1,11.344942092895508,10.599442481994629,0.11354460567235947
DiffCRISP,split2,group,T cells CD4+_IBET151,1,35.132293701171875,30.397563934326172,0.42163658142089844
DiffCRISP,split2,group,T cells CD4+_IKKInhibitorVII,1,44.21564483642578,43.136966705322266,0.5765509605407715
DiffCRISP,split2,group,T cells CD4+_IMD0354,1,68.1343002319336,60.604923248291016,0.6834583878517151
DiffCRISP,split2,group,T cells CD4+_IN1451,1,62.18324279785156,52.830162048339844,0.803983211517334
DiffCRISP,split2,group,T cells CD4+_Idelalisib,1,53.566917419433594,52.063262939453125,0.6524584889411926
DiffCRISP,split2,group,T cells CD4+_Imatinib,1,4.22113561630249,3.8361823558807373,0.0547652468085289
DiffCRISP,split2,group,T cells CD4+_Isoniazid,1,10.364248275756836,9.430994033813477,0.09506607055664062
DiffCRISP,split2,group,T cells CD4+_Ixabepilone,1,11.812840461730957,10.181294441223145,0.1582593023777008
DiffCRISP,split2,group,T cells CD4+_K02288,1,22.089805603027344,20.578449249267578,0.283387690782547
DiffCRISP,split2,group,T cells CD4+_Ketoconazole,1,92.84857177734375,89.94366455078125,0.7321498394012451
DiffCRISP,split2,group,T cells CD4+_LDN193189,1,2.846440315246582,2.799264907836914,0.06338626146316528
DiffCRISP,split2,group,T cells CD4+_LY2090314,1,18.790164947509766,12.168092727661133,0.22459441423416138
DiffCRISP,split2,group,T cells CD4+_Lamivudine,1,17.140283584594727,15.612358093261719,0.17835243046283722
DiffCRISP,split2,group,T cells CD4+_Lapatinib,1,16.124876022338867,13.724124908447266,0.19101972877979279
DiffCRISP,split2,group,T cells CD4+_Linagliptin,1,22.42294692993164,21.578384399414062,0.2454468160867691
DiffCRISP,split2,group,T cells CD4+_MGCD265,1,12.558572769165039,12.221505165100098,0.11337067931890488
DiffCRISP,split2,group,T cells CD4+_MK5108,1,45.07269287109375,44.062255859375,0.47132042050361633
DiffCRISP,split2,group,T cells CD4+_MLN2238,1,60.3972053527832,48.98906707763672,0.6325254440307617
DiffCRISP,split2,group,T cells CD4+_Masitinib,1,36.857872009277344,35.76312255859375,0.42620301246643066
DiffCRISP,split2,group,T cells CD4+_Methotrexate,1,15.855093955993652,14.728734970092773,0.20061874389648438
DiffCRISP,split2,group,T cells CD4+_Midostaurin,1,33.78828430175781,31.349809646606445,0.4870019257068634
DiffCRISP,split2,group,T cells CD4+_MometasoneFuroate,1,84.42213439941406,71.41876983642578,0.7906761765480042
DiffCRISP,split2,group,T cells CD4+_MubritinibTAK165,1,71.72216796875,65.4909439086914,0.7504575252532959
DiffCRISP,split2,group,T cells CD4+_Navitoclax,1,13.14594841003418,10.831204414367676,0.1777065396308899
DiffCRISP,split2,group,T cells CD4+_Nefazodone,1,4.85776948928833,4.59854793548584,0.036684613674879074
DiffCRISP,split2,group,T cells CD4+_Nilotinib,1,49.29354476928711,47.44068908691406,0.6085625886917114
DiffCRISP,split2,group,T cells CD4+_ODemethylatedAdapalene,1,23.600162506103516,19.367755889892578,0.2287392020225525
DiffCRISP,split2,group,T cells CD4+_OSI930,1,1.3593170642852783,0.8412195444107056,0.027205055579543114
DiffCRISP,split2,group,T cells CD4+_OprozomibONX0912,1,47.67188262939453,38.513755798339844,0.569706380367279
DiffCRISP,split2,group,T cells CD4+_Oxybenzone,1,22.0468807220459,20.96331024169922,0.23490393161773682
DiffCRISP,split2,group,T cells CD4+_PD0325901,1,73.84669494628906,70.313720703125,0.7768228650093079
DiffCRISP,split2,group,T cells CD4+_PF03814735,1,63.367835998535156,60.37676239013672,0.6933484077453613
DiffCRISP,split2,group,T cells CD4+_PF04691502,1,43.045982360839844,41.61231994628906,0.508094847202301
DiffCRISP,split2,group,T cells CD4+_PRT062607,1,62.69672393798828,60.09500503540039,0.7705369591712952
DiffCRISP,split2,group,T cells CD4+_Palbociclib,1,29.654035568237305,28.83208465576172,0.3215557336807251
DiffCRISP,split2,group,T cells CD4+_Penfluridol,1,4.9837846755981445,3.300507068634033,0.050363216549158096
DiffCRISP,split2,group,T cells CD4+_Perhexiline,1,56.734405517578125,54.367393493652344,0.7091057300567627
DiffCRISP,split2,group,T cells CD4+_Phenylbutazone,1,20.474254608154297,19.47594451904297,0.2096385806798935
DiffCRISP,split2,group,T cells CD4+_PitavastatinCalcium,1,133.35662841796875,111.61672973632812,0.7978984713554382
DiffCRISP,split2,group,T cells CD4+_Pomalidomide,1,80.49226379394531,66.20394134521484,0.6523071527481079
DiffCRISP,split2,group,T cells CD4+_PorcnInhibitorIII,1,117.12677001953125,91.8485107421875,0.8525440096855164
DiffCRISP,split2,group,T cells CD4+_Prednisolone,1,98.60029602050781,81.24391174316406,0.8001065850257874
DiffCRISP,split2,group,T cells CD4+_ProscillaridinAProscillaridinA,1,82.6912841796875,56.55564880371094,0.627253532409668
DiffCRISP,split2,group,T cells CD4+_Protriptyline,1,5.712224006652832,5.383460998535156,0.082081139087677
DiffCRISP,split2,group,T cells CD4+_Quizartinib,1,3.4199819564819336,2.474264144897461,0.04234285652637482
DiffCRISP,split2,group,T cells CD4+_R428,1,74.18140411376953,65.08456420898438,0.6919545531272888
DiffCRISP,split2,group,T cells CD4+_RG7090,1,66.92366027832031,62.49473190307617,0.6514791250228882
DiffCRISP,split2,group,T cells CD4+_RG7112,1,75.92279815673828,70.56892395019531,0.6104955077171326
DiffCRISP,split2,group,T cells CD4+_RN486,1,23.138891220092773,22.17910385131836,0.21268770098686218
DiffCRISP,split2,group,T cells CD4+_RVX208,1,39.391029357910156,37.32920455932617,0.4482308328151703
DiffCRISP,split2,group,T cells CD4+_Raloxifene,1,187.5797119140625,116.2302474975586,1.285982370376587
DiffCRISP,split2,group,T cells CD4+_Resminostat,1,37.68122863769531,30.02065658569336,0.4911794662475586
DiffCRISP,split2,group,T cells CD4+_Ricolinostat,1,29.16394805908203,27.690631866455078,0.3846646249294281
DiffCRISP,split2,group,T cells CD4+_Riociguat,1,22.876480102539062,21.845264434814453,0.19966447353363037
DiffCRISP,split2,group,T cells CD4+_Ruxolitinib,1,49.05084991455078,47.23942565917969,0.6083785891532898
DiffCRISP,split2,group,T cells CD4+_SB525334,1,45.58287048339844,42.493568420410156,0.46440479159355164
DiffCRISP,split2,group,T cells CD4+_SCH58261,1,1.145880937576294,0.9955837726593018,0.03284967318177223
DiffCRISP,split2,group,T cells CD4+_SLx2119,1,25.275325775146484,22.882888793945312,0.30278709530830383
DiffCRISP,split2,group,T cells CD4+_STK219801,1,23.276670455932617,20.891830444335938,0.23619669675827026
DiffCRISP,split2,group,T cells CD4+_Saracatinib,1,46.655521392822266,45.02517318725586,0.588623583316803
DiffCRISP,split2,group,T cells CD4+_Scriptaid,1,39.06465148925781,32.495452880859375,0.4574481248855591
DiffCRISP,split2,group,T cells CD4+_Selumetinib,1,33.04542541503906,32.09535217285156,0.409342885017395
DiffCRISP,split2,group,T cells CD4+_Sgccbp30,1,33.09765625,32.03276062011719,0.40719833970069885
DiffCRISP,split2,group,T cells CD4+_Sunitinib,1,33.95868682861328,32.43305206298828,0.37431803345680237
DiffCRISP,split2,group,T cells CD4+_TGX221,1,35.93219757080078,33.31867599487305,0.43357524275779724
DiffCRISP,split2,group,T cells CD4+_TIE2KinaseInhibitor,1,31.30290985107422,29.94342041015625,0.34463369846343994
DiffCRISP,split2,group,T cells CD4+_TLHRAS26,1,13.646971702575684,12.798049926757812,0.18845735490322113
DiffCRISP,split2,group,T cells CD4+_TPCA1,1,57.75193405151367,55.57548522949219,0.7277669310569763
